Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Improving Multi-atlas Segmentation by Convolutional Neural Network Based Patch Error Estimation,Medical Image Computing and Computer Assisted Intervention – MICCAI 2019,,,,10.1007/978-3-030-32248-9_39,Long XieJiancong WangMengjin DongDavid A. WolkPaul A. Yushkevich,2019,https://link.springer.com/chapter/10.1007/978-3-030-32248-9_39,Conference paper
Assessment of Testability on Multiagent Systems Developed with Organizational Model $$\mathcal {M}$$ oise,Progress in Artificial Intelligence,,,,10.1007/978-3-030-30244-3_48,Eder Mateus GonçalvesBruno Coelho RodriguesRicardo Arend Machado,2019,https://link.springer.com/chapter/10.1007/978-3-030-30244-3_48,Conference paper
Two Prediction Methods for Intention-Aware Online Routing Games,Multi-Agent Systems and Agreement Technologies,,,,10.1007/978-3-030-01713-2_30,László Z. Varga,2018,https://link.springer.com/chapter/10.1007/978-3-030-01713-2_30,Conference paper
A Multi-objective Reinforcement Learning Algorithm for JSSP,Artificial Neural Networks and Machine Learning – ICANN 2019: Theoretical Neural Computation,,,,10.1007/978-3-030-30487-4_44,Beatriz M. Méndez-HernándezErick D. Rodríguez-BazanYailen Martinez-JimenezPieter LibinAnn Nowé,2019,https://link.springer.com/chapter/10.1007/978-3-030-30487-4_44,Conference paper
Towards Social Care Prediction Services Aided by Multi-agent Systems,Agents and Multi-Agent Systems for Health Care,,,,10.1007/978-3-319-70887-4_7,Emilio SerranoJavier Bajo,2017,https://link.springer.com/chapter/10.1007/978-3-319-70887-4_7,Conference paper
KI 2018: Advances in Artificial Intelligence,Lecture Notes in Computer Science,,,,10.1007/978-3-030-00111-7,Frank TrollmannAnni-Yasmin Turhan,2018,https://link.springer.com/book/10.1007/978-3-030-00111-7,Conference proceedings
Solving Motion and Action Planning for a Cooperative Agent Problem Using Geometry Friends,Progress in Artificial Intelligence,,,,10.1007/978-3-030-30241-2_8,Ana SaltaRui PradaFrancisco Melo,2019,https://link.springer.com/chapter/10.1007/978-3-030-30241-2_8,Conference paper
Artificial Intelligence,Communications in Computer and Information Science,,,,10.1007/978-3-030-00617-4,Sergei O. KuznetsovGennady S. OsipovVadim L. Stefanuk,2018,https://link.springer.com/book/10.1007/978-3-030-00617-4,Conference proceedings
Agents in Logistics and Supply Chain,"Highlights of Practical Applications of Agents, Multi-Agent Systems, and Complexity: The PAAMS Collection",,,,10.1007/978-3-319-94779-2_15,Patrycja Hoffa-DabrowskaKamila Kluska,2018,https://link.springer.com/chapter/10.1007/978-3-319-94779-2_15,Conference paper
The large-scale parallelization of the Boids model on the K computer and the heterogeneous multi-processing unit,Artificial Life and Robotics,,,,10.1007/s10015-019-00562-w,Yuichi HirokawaMasaaki TeraiTeruo MatsuzawaNoriaki NishikawaToshiyuki Asano,2019,https://link.springer.com/article/10.1007/s10015-019-00562-w,Article
Modeling a Hazardous Waste Monitoring System with INGENIAS Methodology,Telematics and Computing,,,,10.1007/978-3-030-03763-5_21,Carlos A. SotoAdrián Vázquez OsorioJuan Pablo SotoElvira Rolón AguilarJulio C. Rolón Aguilar,2018,https://link.springer.com/chapter/10.1007/978-3-030-03763-5_21,Conference paper
Swarm Robotics: Remarks on Terminology and Classification,Interactive Collaborative Robotics,,,,10.1007/978-3-319-99582-3_30,Aufar ZakievTatyana TsoyEvgeni Magid,2018,https://link.springer.com/chapter/10.1007/978-3-319-99582-3_30,Conference paper
Differential Evolution in Agent-Based Computing,Intelligent Information and Database Systems,,,,10.1007/978-3-030-14802-7_20,Mateusz GodzikBartlomiej GrochalJakub PiekarzMikolaj SieniawskiAleksander ByrskiMarek Kisiel-Dorohinicki,2019,https://link.springer.com/chapter/10.1007/978-3-030-14802-7_20,Conference paper
Norm Identification in Jason Using a Bayesian Approach,Multi-Agent Based Simulation XVIII,,,,10.1007/978-3-319-91587-6_5,Guilherme KrzischFelipe Meneguzzi,2018,https://link.springer.com/chapter/10.1007/978-3-319-91587-6_5,Conference paper
An intelligent multi-agent system to create and classify fractal music,Computing,,,,10.1007/s00607-017-0584-3,Omar López-OrtegaFélix Castro-EspinozaObed Pérez-Cortés,2018,https://link.springer.com/article/10.1007/s00607-017-0584-3,Article
Solving DVRPTW by a Multi-agent System with Vertical and Horizontal Cooperation,Computational Collective Intelligence,,,,10.1007/978-3-319-98446-9_17,Dariusz Barbucha,2018,https://link.springer.com/chapter/10.1007/978-3-319-98446-9_17,Conference paper
Epistemic Multi-agent Planning Using Monte-Carlo Tree Search,KI 2019: Advances in Artificial Intelligence,,,,10.1007/978-3-030-30179-8_24,Daniel ReifsteckThorsten EngesserRobert MattmüllerBernhard Nebel,2019,https://link.springer.com/chapter/10.1007/978-3-030-30179-8_24,Conference paper
SMT-Based Encoding of Argumentation Dialogue Games,Artificial Intelligence and Soft Computing,,,,10.1007/978-3-030-20915-5_50,Magdalena KacprzakAnna SawickaAndrzej Zbrzezny,2019,https://link.springer.com/chapter/10.1007/978-3-030-20915-5_50,Conference paper
Partially-Directed-Topology-Based Consensus Control for Linear Multi-agent Systems,Neural Information Processing,,,,10.1007/978-3-319-70136-3_16,Chunping ShiQinglai WeiDerong Liu,2017,https://link.springer.com/chapter/10.1007/978-3-319-70136-3_16,Conference paper
A Propose Architecture for Situated Multi-agent Systems and Virtual Simulated Environments Applied to Educational Immersive Experiences,Biomedical Applications Based on Natural and Artificial Computing,,,,10.1007/978-3-319-59773-7_42,O. CalvoJose M. MolinaMiguel A. PatricioA. Berlanga,2017,https://link.springer.com/chapter/10.1007/978-3-319-59773-7_42,Conference paper
"Artificial intelligence, ethics and human values: the cases of military drones and companion robots",Artificial Life and Robotics,,,,10.1007/s10015-019-00525-1,Thibault de SwarteOmar BoufousPaul Escalle,2019,https://link.springer.com/article/10.1007/s10015-019-00525-1,Article
Evaluation of Multi-agent Coordination on Embedded Systems,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Complexity: The PAAMS Collection",,,,10.1007/978-3-319-94580-4_17,Marcelo S. MenegolJomi F. HübnerLeandro B. Becker,2018,https://link.springer.com/chapter/10.1007/978-3-319-94580-4_17,Conference paper
Model-Based Robot Imitation with Future Image Similarity,International Journal of Computer Vision,,,,10.1007/s11263-019-01238-5,A. WuA. J. PiergiovanniM. S. Ryoo,2019,https://link.springer.com/article/10.1007/s11263-019-01238-5,Article
Computational Collective Intelligence,Lecture Notes in Computer Science,,,,10.1007/978-3-319-98443-8,Ngoc Thanh NguyenElias PimenidisZaheer KhanBogdan Trawiński,2018,https://link.springer.com/book/10.1007/978-3-319-98443-8,Conference proceedings
Computational Collective Intelligence,Lecture Notes in Computer Science,,,,10.1007/978-3-319-98446-9,Ngoc Thanh NguyenElias PimenidisZaheer KhanBogdan Trawiński,2018,https://link.springer.com/book/10.1007/978-3-319-98446-9,Conference proceedings
Cellular Automata,Lecture Notes in Computer Science,,,,10.1007/978-3-319-99813-8,Giancarlo MauriSamira El YacoubiAlberto DennunzioKatsuhiro NishinariLuca Manzoni,2018,https://link.springer.com/book/10.1007/978-3-319-99813-8,Conference proceedings
Towards Model-Based Reinforcement Learning for Industry-Near Environments,Artificial Intelligence XXXVI,,,,10.1007/978-3-030-34885-4_3,Per-Arne AndersenMorten GoodwinOle-Christoffer Granmo,2019,https://link.springer.com/chapter/10.1007/978-3-030-34885-4_3,Conference paper
FMNet: Multi-agent Cooperation by Communicating with Featured Message Network,Artificial Neural Networks and Machine Learning – ICANN 2019: Theoretical Neural Computation,,,,10.1007/978-3-030-30487-4_48,Jiheng JiangShuangjiu XiaoLinling Xun,2019,https://link.springer.com/chapter/10.1007/978-3-030-30487-4_48,Conference paper
Answer Set Programming and Its Applications in Planning and Multi-agent Systems,Logic Programming and Nonmonotonic Reasoning,,,,10.1007/978-3-319-61660-5_3,Tran Cao Son,2017,https://link.springer.com/chapter/10.1007/978-3-319-61660-5_3,Conference paper
Distributed Event-Triggered Consensus Control of Neutrally Stable Linear Multi-agent Systems,Intelligent Robotics and Applications,,,,10.1007/978-3-319-65289-4_60,Bin ChengZhongkui Li,2017,https://link.springer.com/chapter/10.1007/978-3-319-65289-4_60,Conference paper
Probabilistic approaches for music similarity using restricted Boltzmann machines,Neural Computing and Applications,,,,10.1007/s00521-019-04106-y,Son N. TranSon NgoArtur d’Avila Garcez,2019,https://link.springer.com/article/10.1007/s00521-019-04106-y,Article
Neonatal intensive care decision support systems using artificial intelligence techniques: a systematic review,Artificial Intelligence Review,,,,10.1007/s10462-018-9635-1,Jaleh Shoshtarian MalakHojjat ZeraatiFatemeh Sadat NayeriReza SafdariAzimeh Danesh Shahraki,2018,https://link.springer.com/article/10.1007/s10462-018-9635-1,Article
AMACE: agent based multi-criterions adaptation in cloud environment,Human-centric Computing and Information Sciences,,,,10.1186/s13673-018-0149-2,Sofiane KemchiAbdelhafid ZitouniMahieddine Djoudi,2018,https://link.springer.com/article/10.1186/s13673-018-0149-2,Article
Towards Dynamic Coalition Formation for Intelligent Traffic Management,Multi-Agent Systems and Agreement Technologies,,,,10.1007/978-3-030-01713-2_28,Jeffery RaphaelElizabeth I. Sklar,2018,https://link.springer.com/chapter/10.1007/978-3-030-01713-2_28,Conference paper
HELIOS2018: RoboCup 2018 Soccer Simulation 2D League Champion,RoboCup 2018: Robot World Cup XXII,,,,10.1007/978-3-030-27544-0_37,Hidehisa AkiyamaTomoharu NakashimaTakuya FukushimaJiarun ZhongYudai SuzukiAn Ohori,2019,https://link.springer.com/chapter/10.1007/978-3-030-27544-0_37,Conference paper
Rice Express: A Communication Platform for Rice Production Industry,Artificial Intelligence,,,,10.1007/978-981-13-9129-3_19,M. A. S. T. GoonatillekeM. W. G. JayampathB. Hettige,2019,https://link.springer.com/chapter/10.1007/978-981-13-9129-3_19,Conference paper
An improved method using supervised learning technique for diabetic retinopathy detection,International Journal of Information Technology,,,,10.1007/s41870-019-00318-6,Sabyasachi ChakrabortyGopal Chandra JanaDivya KumariAleena Swetapadma,2019,https://link.springer.com/article/10.1007/s41870-019-00318-6,Article
An Evolutionary Algorithm for Autonomous Agents with Spiking Neural Networks,Intelligent Computing Theories and Application,,,,10.1007/978-3-319-63309-1_4,Xianghong LinFanqi ShenKun Liu,2017,https://link.springer.com/chapter/10.1007/978-3-319-63309-1_4,Conference paper
Using Autonomous Agents to Improvise Music Compositions in Real-Time,"Computational Intelligence in Music, Sound, Art and Design",,,,10.1007/978-3-319-55750-2_8,Patrick HutchingsJon McCormack,2017,https://link.springer.com/chapter/10.1007/978-3-319-55750-2_8,Conference paper
Event-Triggered Consensus Tracking Control of&#xa0;Multi-agent Systems with Lipschitz-Type Dynamics,"Intelligent Computing, Networked Control, and Their Engineering Applications",,,,10.1007/978-981-10-6373-2_43,Yang YangDong Yue,2017,https://link.springer.com/chapter/10.1007/978-981-10-6373-2_43,Conference paper
Agent systems verification : systematic literature review and mapping,Applied Intelligence,,,,10.1007/s10489-017-1112-z,Najwa Abu BakarAli Selamat,2018,https://link.springer.com/article/10.1007/s10489-017-1112-z,Article
Multi-agent Hierarchical Reinforcement Learning with Dynamic Termination,PRICAI 2019: Trends in Artificial Intelligence,,,,10.1007/978-3-030-29911-8_7,Dongge HanWendelin BöhmerMichael WooldridgeAlex Rogers,2019,https://link.springer.com/chapter/10.1007/978-3-030-29911-8_7,Conference paper
Summarizing agent strategies,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-019-09418-w,Ofra AmirFinale Doshi-VelezDavid Sarne,2019,https://link.springer.com/article/10.1007/s10458-019-09418-w,Article
A Multi-agent System-Based Distributed Intrusion Detection System for a Cloud Computing,New Trends in Model and Data Engineering,,,,10.1007/978-3-030-02852-7_9,Omar AchbarouMy Ahmed El KiramOutmane BourkoukouSalim Elbouanani,2018,https://link.springer.com/chapter/10.1007/978-3-030-02852-7_9,Conference paper
Integrating Decentralized Coordination and Reactivity in MAS for Repair-Task Allocations,Advances in Practical Applications of Cyber-Physical Multi-Agent Systems: The PAAMS Collection,,,,10.1007/978-3-319-59930-4_8,Hisashi Hayashi,2017,https://link.springer.com/chapter/10.1007/978-3-319-59930-4_8,Conference paper
SMEC-3D: A Multi-agent 3D Game to Cognitive Stimulation,"Highlights of Practical Applications of Agents, Multi-Agent Systems, and Complexity: The PAAMS Collection",,,,10.1007/978-3-319-94779-2_22,Priscilla BrazVera Maria B. WerneckHerbet de Souza CunhaRosa Maria E. Moreira da Costa,2018,https://link.springer.com/chapter/10.1007/978-3-319-94779-2_22,Conference paper
P&#xa0;colonies,Journal of Membrane Computing,,,,10.1007/s41965-019-00019-w,Lucie CiencialováErzsébet Csuhaj-VarjúLuděk CiencialaPetr Sosík,2019,https://link.springer.com/article/10.1007/s41965-019-00019-w,Article
The Temporality Model Time Scheduling Approach: A Practical Application,Multi-Agent-Based Simulation XIX,,,,10.1007/978-3-030-22270-3_9,Tahina RaliteraDenis PayetNathan AkyRémy Courdier,2019,https://link.springer.com/chapter/10.1007/978-3-030-22270-3_9,Conference paper
Agent-Based Decision-Information System Supporting Effective Resource Management of&#xa0;Companies,Computational Collective Intelligence,,,,10.1007/978-3-319-98443-8_28,Jarosław KoźlakBartłomiej ŚnieżyńskiDorota Wilk-KołodziejczykStanisława Kluska-NawareckaKrzysztof JaśkowiecMałgorzata Żabińska,2018,https://link.springer.com/chapter/10.1007/978-3-319-98443-8_28,Conference paper
Supply Chain Management World,PRIMA 2019:  Principles and Practice of Multi-Agent Systems,,,,10.1007/978-3-030-33792-6_10,Yasser MohammadEnrique Areyan ViqueiraNahum Alvarez AyerzaAmy GreenwaldShinji NakadaiSatoshi Morinaga,2019,https://link.springer.com/chapter/10.1007/978-3-030-33792-6_10,Conference paper
Deep Multi-agent Reinforcement Learning in a Homogeneous Open Population,Artificial Intelligence,,,,10.1007/978-3-030-31978-6_8,Roxana RădulescuManon LegrandKyriakos EfthymiadisDiederik M. RoijersAnn Nowé,2019,https://link.springer.com/chapter/10.1007/978-3-030-31978-6_8,Conference paper
Formation Problem of Second-Order Multi-agent Systems with Input Delay and Communication Delay,"Intelligent Computing, Networked Control, and Their Engineering Applications",,,,10.1007/978-981-10-6373-2_44,Yun ChaiKe-cai Cao,2017,https://link.springer.com/chapter/10.1007/978-981-10-6373-2_44,Conference paper
Multi-agent Systems for Epidemiology: Example of an Agent-Based Simulation Platform for Schistosomiasis,Highlights of Practical Applications of Cyber-Physical Multi-Agent Systems,,,,10.1007/978-3-319-60285-1_13,Papa Alioune CisseJean Marie DembeleMoussa LoChristophe Cambier,2017,https://link.springer.com/chapter/10.1007/978-3-319-60285-1_13,Conference paper
Stable outcomes in modified fractional hedonic games,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-019-09431-z,Gianpiero MonacoLuca MoscardelliYllka Velaj,2019,https://link.springer.com/article/10.1007/s10458-019-09431-z,Article
Agents and Artificial Intelligence,Lecture Notes in Computer Science,,,,10.1007/978-3-319-93581-2,Jaap van den HerikAna Paula RochaJoaquim Filipe,2018,https://link.springer.com/book/10.1007/978-3-319-93581-2,Conference proceedings
Multi-agent Systems for Epidemiology: Example of an Agent-Based Simulation Platform for Schistosomiasis,Agents and Multi-Agent Systems for Health Care,,,,10.1007/978-3-319-70887-4_8,Papa Alioune CisseJean Marie DembeleMoussa LoChristophe Cambier,2017,https://link.springer.com/chapter/10.1007/978-3-319-70887-4_8,Conference paper
Intelligent Robotics and Applications,Lecture Notes in Computer Science,,,,10.1007/978-3-319-97586-3,Zhiyong ChenAlexandre MendesYamin YanShifeng Chen,2018,https://link.springer.com/book/10.1007/978-3-319-97586-3,Conference proceedings
Intelligent Robotics and Applications,Lecture Notes in Computer Science,,,,10.1007/978-3-319-97589-4,Zhiyong ChenAlexandre MendesYamin YanShifeng Chen,2018,https://link.springer.com/book/10.1007/978-3-319-97589-4,Conference proceedings
A Simulation Framework to Analyze Knowledge Exchange Strategies in Distributed Self-adaptive Systems,Software Technologies: Applications and Foundations,,,,10.1007/978-3-319-74730-9_25,Christopher WernerSebastian GötzUwe Aßmann,2018,https://link.springer.com/chapter/10.1007/978-3-319-74730-9_25,Conference paper
Fuzzy Logic Applied to eHealth Supported by a Multi-Agent System,Fuzzy Information Processing,,,,10.1007/978-3-319-95312-0_6,Afonso B. L. NetoJoão P. B. AndradeTibério C. J. LoureiroGustavo A. L. de CamposMarcial P. Fernandez,2018,https://link.springer.com/chapter/10.1007/978-3-319-95312-0_6,Conference paper
Adaptive-Aggressive Traders Don’t Dominate,Agents and Artificial Intelligence,,,,10.1007/978-3-030-37494-5_13,Daniel SnashallDave Cliff,2019,https://link.springer.com/chapter/10.1007/978-3-030-37494-5_13,Conference paper
Software Technologies,Communications in Computer and Information Science,,,,10.1007/978-3-319-93641-3,Enrique CabelloJorge CardosoLeszek A. MaciaszekMarten van Sinderen,2018,https://link.springer.com/book/10.1007/978-3-319-93641-3,Conference proceedings
Output Fisher embedding regression,Machine Learning,,,,10.1007/s10994-018-5698-0,Moussab DjerrabAlexandre GarciaMaxime SangnierFlorence d’Alché-Buc,2018,https://link.springer.com/article/10.1007/s10994-018-5698-0,Article
ResMAS - A Conceptual MAS Model for Resource-Based Integrated Markets,Highlights of Practical Applications of Cyber-Physical Multi-Agent Systems,,,,10.1007/978-3-319-60285-1_10,Thiago R. P. M. RúbioZafeiris KokkinogenisHenrique Lopes CardosoEugénio OliveiraRosaldo J. F. Rossetti,2017,https://link.springer.com/chapter/10.1007/978-3-319-60285-1_10,Conference paper
Practical Applications of Multiagent Shepherding for Human-Machine Interaction,Advances in Practical Applications of Survivable Agents and Multi-Agent Systems: The PAAMS Collection,,,,10.1007/978-3-030-24209-1_14,Patrick NalepkaRachel W. KallenAnthony ChemeroElliot SaltzmanMichael J. Richardson,2019,https://link.springer.com/chapter/10.1007/978-3-030-24209-1_14,Conference paper
Multi-agent Framework for Supply Chain Dynamics Modelling with Information Sharing and Demand Forecast,Digital Transformation and Global Society,,,,10.1007/978-3-030-02843-5_29,Daria L. BelykhGennady A. Botvin,2018,https://link.springer.com/chapter/10.1007/978-3-030-02843-5_29,Conference paper
An Introduction to the Major Features of a Scripting Language for JADE Agents,AI*IA 2018 – Advances in Artificial Intelligence,,,,10.1007/978-3-030-03840-3_1,Giuseppe PetrosinoFederico Bergenti,2018,https://link.springer.com/chapter/10.1007/978-3-030-03840-3_1,Conference paper
Engineering Sustainable and Adaptive Systems in Dynamic and Unpredictable Environments,"Leveraging Applications of Formal Methods, Verification and Validation. Distributed Systems",,,,10.1007/978-3-030-03424-5_15,Rui P. CardosoRosaldo J. F. RossettiEmma HartDavid Burth KurkaJeremy Pitt,2018,https://link.springer.com/chapter/10.1007/978-3-030-03424-5_15,Conference paper
Multi-agents for Simulate Preferences of Students in LO Selection,"Highlights of Practical Applications of Agents, Multi-Agent Systems, and Complexity: The PAAMS Collection",,,,10.1007/978-3-319-94779-2_31,Luis Felipe LondoñoNéstor Darío Duque-MéndezValentina Tabares-Morales,2018,https://link.springer.com/chapter/10.1007/978-3-319-94779-2_31,Conference paper
When do agents outperform centralized algorithms?,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-017-9371-y,Rinde R. S. van LonTom Holvoet,2017,https://link.springer.com/article/10.1007/s10458-017-9371-y,Article
Evidence Propagation and Consensus Formation in Noisy Environments,Scalable Uncertainty Management,,,,10.1007/978-3-030-35514-2_23,Michael CrosscombeJonathan LawryPalina Bartashevich,2019,https://link.springer.com/chapter/10.1007/978-3-030-35514-2_23,Conference paper
Prototype of a Recommendation System Based on Multi-agents in the Analysis of Movies Dataset,Applied Computer Sciences in Engineering,,,,10.1007/978-3-030-00350-0_18,Andres BallénNancy GelvezHelbert Espitia,2018,https://link.springer.com/chapter/10.1007/978-3-030-00350-0_18,Conference paper
Endorsement in Referral Networks,Multi-Agent Systems,,,,10.1007/978-3-030-14174-5_12,Ashiqur R. KhudaBukhshJaime G. Carbonell,2019,https://link.springer.com/chapter/10.1007/978-3-030-14174-5_12,Conference paper
A Cooperative Multi-Agent System for&#xa0;Wind Power Forecasting,"Advances in Practical Applications of Agents, Multi-Agent Systems, and Complexity: The PAAMS Collection",,,,10.1007/978-3-319-94580-4_12,Tanguy EsteouleAlexandre PerlesCarole BernonMarie-Pierre GleizesMorgane Barthod,2018,https://link.springer.com/chapter/10.1007/978-3-319-94580-4_12,Conference paper
Intelligent Multi-agent Platform for Designing Digital Ecosystems,Industrial Applications of Holonic and Multi-Agent Systems,,,,10.1007/978-3-030-27878-6_3,George Rzevski,2019,https://link.springer.com/chapter/10.1007/978-3-030-27878-6_3,Conference paper
Analysis of Coalition Formation in Cooperative Games Using Crowdsourcing and Machine Learning,AI 2019: Advances in Artificial Intelligence,,,,10.1007/978-3-030-35288-2_7,Yuko SakuraiSatoshi Oyama,2019,https://link.springer.com/chapter/10.1007/978-3-030-35288-2_7,Conference paper
Decentralizing Decision Making Process of Simultaneous Bilateral Negotiations of Large Multiagent Systems in e-Commerce Applications Using Holonic Structures,Highlights of Practical Applications of Survivable Agents and Multi-Agent Systems. The PAAMS Collection,,,,10.1007/978-3-030-24299-2_12,Subha FernandoDamith PremasiriVishma DiasUpali KohombanYohan WelikalaHarsha Subasinghe,2019,https://link.springer.com/chapter/10.1007/978-3-030-24299-2_12,Conference paper
"A Robust, Distributed Task Allocation Algorithm for Time-Critical, Multi Agent Systems Operating in Uncertain Environments",Advances in Artificial Intelligence: From Theory to Practice,,,,10.1007/978-3-319-60045-1_8,Amanda WhitbrookQinggang MengPaul W. H. Chung,2017,https://link.springer.com/chapter/10.1007/978-3-319-60045-1_8,Conference paper
Avionics Self-adaptive Software: Towards Formal Verification and Validation,Distributed Computing and Internet Technology,,,,10.1007/978-3-030-05366-6_1,Meenakshi D’SouzaRajanikanth N. Kashi,2019,https://link.springer.com/chapter/10.1007/978-3-030-05366-6_1,Conference paper
A Cross-Landscape Evaluation of Multi-robot Team Performance in Static Task-Allocation Domains,Towards Autonomous Robotic Systems,,,,10.1007/978-3-030-25332-5_23,Dingdian ZhangEric SchneiderElizabeth Sklar,2019,https://link.springer.com/chapter/10.1007/978-3-030-25332-5_23,Conference paper
Multi-Robot Fast-Paced Coordination with Leader Election,RoboCup 2018: Robot World Cup XXII,,,,10.1007/978-3-030-27544-0_2,Ricardo DiasBernardo CunhaJosé Luis AzevedoArtur PereiraNuno Lau,2019,https://link.springer.com/chapter/10.1007/978-3-030-27544-0_2,Conference paper
IMDB-Attire: A Novel Dataset for Attire Detection and Localization,Neural Information Processing,,,,10.1007/978-3-030-36711-4_46,Saad Bin YousufHasan SajidSimon PoonMatloob Khushi,2019,https://link.springer.com/chapter/10.1007/978-3-030-36711-4_46,Conference paper
A Fuzzy-Based Multi-agent Model to Control the Micro-grid Operation Based on Energy Market Dynamics,"Highlights of Practical Applications of Agents, Multi-Agent Systems, and Complexity: The PAAMS Collection",,,,10.1007/978-3-319-94779-2_26,Santiago GilOscar M. SalazarDemetrio A. Ovalle,2018,https://link.springer.com/chapter/10.1007/978-3-319-94779-2_26,Conference paper
A Novel Space Filling Curves Based Approach to PSO Algorithms for Autonomous Agents,Computational Collective Intelligence,,,,10.1007/978-3-319-67074-4_35,Doina LogofătuGil SobolDaniel StamateKristiyan Balabanov,2017,https://link.springer.com/chapter/10.1007/978-3-319-67074-4_35,Conference paper
Recent Trends and Future Technology in Applied Intelligence,Lecture Notes in Computer Science,,,,10.1007/978-3-319-92058-0,Malek MouhoubSamira SadaouiOtmane Ait MohamedMoonis Ali,2018,https://link.springer.com/book/10.1007/978-3-319-92058-0,Conference proceedings
Bounds and dynamics for empirical game theoretic analysis,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-019-09432-y,Karl TuylsJulien PerolatMarc LanctotEdward HughesRichard EverettJoel Z. LeiboCsaba SzepesváriThore Graepel,2019,https://link.springer.com/article/10.1007/s10458-019-09432-y,Article
Breaking Deadlocks in Multi-agent Reinforcement Learning with Sparse Interaction,PRICAI 2019: Trends in Artificial Intelligence,,,,10.1007/978-3-030-29908-8_58,Toshihiro KujiraiTakayoshi Yokota,2019,https://link.springer.com/chapter/10.1007/978-3-030-29908-8_58,Conference paper
Advances in Swarm Intelligence,Lecture Notes in Computer Science,,,,10.1007/978-3-319-93818-9,Ying TanYuhui ShiQirong Tang,2018,https://link.springer.com/book/10.1007/978-3-319-93818-9,Conference proceedings
Advances in Swarm Intelligence,Lecture Notes in Computer Science,,,,10.1007/978-3-319-93815-8,Ying TanYuhui ShiQirong Tang,2018,https://link.springer.com/book/10.1007/978-3-319-93815-8,Conference proceedings
Exposing Agents as Web Services in JADE,Engineering Multi-Agent Systems,,,,10.1007/978-3-030-25693-7_18,Arthur CasalsAmal El Fallah SeghrouchniOrso NegroniAnthony Othmani,2019,https://link.springer.com/chapter/10.1007/978-3-030-25693-7_18,Conference paper
Type checking for protocol role enactments via commitments,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-018-9382-3,Matteo BaldoniCristina BaroglioFederico CapuzzimatiRoberto Micalizio,2018,https://link.springer.com/article/10.1007/s10458-018-9382-3,Article
How to Support the Machine Learning Take-Off: Challenges and Hints for Achieving Intelligent UAVs,Wireless and Satellite Systems,,,,10.1007/978-3-319-76571-6_11,Patrizio DazziPietro Cassarà,2018,https://link.springer.com/chapter/10.1007/978-3-319-76571-6_11,Conference paper
Multiagent Systems to Support Planning and Scheduling in Home Health Care Management: A Literature Review,Artificial Intelligence in Health,,,,10.1007/978-3-030-12738-1_2,Colja A. BeckerFabian LorigIngo J. Timm,2019,https://link.springer.com/chapter/10.1007/978-3-030-12738-1_2,Conference paper
Actors Based Agent Modelling and Simulation,"Highlights of Practical Applications of Agents, Multi-Agent Systems, and Complexity: The PAAMS Collection",,,,10.1007/978-3-319-94779-2_38,Giulio AngianiPaolo FornacciariGianfranco LombardoAgostino PoggiMichele Tomaiuolo,2018,https://link.springer.com/chapter/10.1007/978-3-319-94779-2_38,Conference paper
Adjustable autonomy: a systematic literature review,Artificial Intelligence Review,,,,10.1007/s10462-017-9560-8,Salama A. MostafaMohd Sharifuddin AhmadAida Mustapha,2017,https://link.springer.com/article/10.1007/s10462-017-9560-8,Article
MTDeep: Boosting the Security of Deep Neural Nets Against Adversarial Attacks with Moving Target Defense,Decision and Game Theory for Security,,,,10.1007/978-3-030-32430-8_28,Sailik SenguptaTathagata ChakrabortiSubbarao Kambhampati,2019,https://link.springer.com/chapter/10.1007/978-3-030-32430-8_28,Conference paper
Event-triggered asynchronous distributed optimization algorithm with heterogeneous time-varying step-sizes,Neural Computing and Applications,,,,10.1007/s00521-019-04116-w,Tangtang XieGuo ChenXiaofeng Liao,2019,https://link.springer.com/article/10.1007/s00521-019-04116-w,Article
Agent Process Modelling,Advances in Practical Applications of Survivable Agents and Multi-Agent Systems: The PAAMS Collection,,,,10.1007/978-3-030-24209-1_30,Thiago R. P. M. RúbioHenrique Lopes CardosoEugénio Oliveira,2019,https://link.springer.com/chapter/10.1007/978-3-030-24209-1_30,Conference paper
Model of Decision Making for Agents Based on Relationship Coefficient,Applications and Techniques in Information Security,,,,10.1007/978-981-13-2907-4_17,Zheng WangJiang Yu,2018,https://link.springer.com/chapter/10.1007/978-981-13-2907-4_17,Conference paper
Modeling of Intelligent Systems Architecture Based on the Brain Topology,Pattern Recognition and Information Processing,,,,10.1007/978-3-030-35430-5_22,Oleg BaranovskiViktor KrasnoproshinAlexander Valvachev,2019,https://link.springer.com/chapter/10.1007/978-3-030-35430-5_22,Conference paper
Zero-Shot Learning with Partial Attributes,Intelligent Computing Systems,,,,10.1007/978-3-319-76261-6_12,Matías MolinaJorge Sánchez,2018,https://link.springer.com/chapter/10.1007/978-3-319-76261-6_12,Conference paper
