Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Real-time ransomware defense using AI: evaluation and performance metrics,International Journal of Information Technology,,,,10.1007/s41870-024-02269-z,Nachaat Mohamed,2024,https://link.springer.com/article/10.1007/s41870-024-02269-z,Article
A Dynamic Fitness Game Content Generation System Based on Machine Learning,Artificial Intelligence in HCI,,,,10.1007/978-3-031-35891-3_4,Tz-Heng FuKo-Chiu Wu,2023,https://link.springer.com/chapter/10.1007/978-3-031-35891-3_4,Conference paper
Distributed Intelligence in the Internet of Things: Challenges and Opportunities,SN Computer Science,,,,10.1007/s42979-021-00677-7,Tariq AlsbouiYongrui QinRichard HillHussain Al-Aqrabi,2021,https://link.springer.com/article/10.1007/s42979-021-00677-7,Article
Early Results of&#xa0;an&#xa0;AI Multiagent System for&#xa0;Requirements Elicitation and&#xa0;Analysis,Product-Focused Software Process Improvement,,,,10.1007/978-3-031-78386-9_20,Malik Abdul SamiMuhammad WaseemZheying ZhangZeeshan RasheedKari SystäPekka Abrahamsson,2025,https://link.springer.com/chapter/10.1007/978-3-031-78386-9_20,Conference paper
Increasing the Value of XAI for Users: A Psychological Perspective,KI - Künstliche Intelligenz,,,,10.1007/s13218-023-00806-9,Robert R. HoffmanTimothy MillerGary KleinShane T. MuellerWilliam J. Clancey,2023,https://link.springer.com/article/10.1007/s13218-023-00806-9,Article
"Algorithmic bias, fairness, and inclusivity: a multilevel framework for justice-oriented AI",AI & SOCIETY,,,,10.1007/s00146-025-02451-2,Paola PanareseMarta  Margherita GrassoClaudia Solinas,2025,https://link.springer.com/article/10.1007/s00146-025-02451-2,Article
Design Space Exploration in VLSI Using Machine Learning for Power and Performance Optimization,"Proceedings of the 5th International Conference on Data Science, Machine Learning and Applications; Volume 2",,,,10.1007/978-981-97-8043-3_194,B. SatyanarayanaM. RaviPokala KrishnaiahChilukuri DileepB. AnnapoornaM. Janga Reddy,2025,https://link.springer.com/chapter/10.1007/978-981-97-8043-3_194,Conference paper
An Intelligent System for&#xa0;Chinese Dance Creation Using Generative Artificial Intelligence,"Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium and Blue Sky",,,,10.1007/978-3-031-64315-6_43,Luoxi WangShuaijing XuYu Lu,2024,https://link.springer.com/chapter/10.1007/978-3-031-64315-6_43,Conference paper
Optimizing Polynomial and Regularization Techniques for Enhanced Housing Price Prediction Accuracy,SN Computer Science,,,,10.1007/s42979-024-03578-7,PreethiD. H. R. MurthyVani HiremaniRaghavendra M. DevadasR. Sapna,2025,https://link.springer.com/article/10.1007/s42979-024-03578-7,Article
VRSIL: A Framework for Video Recommendation Integrating Semantic Intelligence with a Large Language Model,Advanced Computing and Communications: Responsible AI,,,,10.1007/978-3-031-96473-2_2,Anubrat BoraGerard Deepak,2025,https://link.springer.com/chapter/10.1007/978-3-031-96473-2_2,Conference paper
“Everybody knows what a pothole is”: representations of work and intelligence in AI practice and governance,AI & SOCIETY,,,,10.1007/s00146-024-02162-0,SJ BennettBenedetta CatanzaritiFabio Tollon,2025,https://link.springer.com/article/10.1007/s00146-024-02162-0,Article
Researching Multi-Site Artificial Neural Networks’ Activation Rates and&#xa0;Activation Cycles,Business Modeling and Software Design,,,,10.1007/978-3-031-64073-5_12,Marcus Grum,2024,https://link.springer.com/chapter/10.1007/978-3-031-64073-5_12,Conference paper
Improving Sentiment Classification Performance through Coaching Architectures,Cognitive Computation,,,,10.1007/s12559-022-10018-2,Alberto Fernández-IsabelJavier CabezasDaniela MoctezumaIsaac Martín de Diego,2022,https://link.springer.com/article/10.1007/s12559-022-10018-2,Article
A training sample selection method for predicting software defects,Applied Intelligence,,,,10.1007/s10489-022-04044-8,Cong Jin,2022,https://link.springer.com/article/10.1007/s10489-022-04044-8,Article
Open-Source AI Made in the EU: Why it is a Good Idea,Minds and Machines,,,,10.1007/s11023-025-09728-x,Luciano FloridiCarlotta ButtaboniEmmie HineClaudio NovelliTyler SchroderGrant Shanklin,2025,https://link.springer.com/article/10.1007/s11023-025-09728-x,Article
Deep Learning Approach in Alzheimer’s Phase Classification and Analytical Prediction in COVID-19 Sequencing,"Proceedings of the 4th International Conference on Data Science, Machine Learning and Applications",,,,10.1007/978-981-99-2058-7_36,B. E. ManjunathswamyS. AnushaR. AthirakrishnanR. BumikaR. Divyashree,2023,https://link.springer.com/chapter/10.1007/978-981-99-2058-7_36,Conference paper
AI-Driven Toolbox for Efficient and Transferable Visual Quality Inspection in Production,SN Computer Science,,,,10.1007/s42979-025-03988-1,Patrick TrampertSven MantowskyFelix SchmidtTobias MasiakGeorg Schneider,2025,https://link.springer.com/article/10.1007/s42979-025-03988-1,Article
Development and Application of College English Translation Teaching Software Based on Artificial Intelligence,"Application of Big Data, Blockchain, and Internet of Things for Education Informatization",,,,10.1007/978-3-031-63136-8_44,Xiaozhu ZhangQiutao Qin,2024,https://link.springer.com/chapter/10.1007/978-3-031-63136-8_44,Conference paper
SpecInF: Exploiting Idle GPU Resources in&#xa0;Distributed DL Training via&#xa0;Speculative Inference Filling,Network and Parallel Computing,,,,10.1007/978-981-96-2830-8_12,Cunchi LvXiao ShiDong LiangWenting TanXiaofang Zhao,2025,https://link.springer.com/chapter/10.1007/978-981-96-2830-8_12,Conference paper
Towards Model-Based Assessment of&#xa0;Trustworthiness in&#xa0;Autonomous Cyber-Physical Production Systems,The 22nd International Conference on Information Technology-New Generations (ITNG 2025),,,,10.1007/978-3-031-89063-5_50,Maryam ZahidAlessio BucaioniFrancesco Flammini,2025,https://link.springer.com/chapter/10.1007/978-3-031-89063-5_50,Conference paper
An Agenda on the Employment of AI Technologies in Port Areas: The TEBETS Project,Advances and Trends in Artificial Intelligence. Theory and Practices in Artificial Intelligence,,,,10.1007/978-3-031-08530-7_53,Adorni EmanueleRozhok AnastasiiaRevetria RobertoSuchev Sergey,2022,https://link.springer.com/chapter/10.1007/978-3-031-08530-7_53,Conference paper
A model-driven approach to machine learning and software modeling for the IoT,Software and Systems Modeling,,,,10.1007/s10270-021-00967-x,Armin MoinMoharram ChallengerAtta BadiiStephan Günnemann,2022,https://link.springer.com/article/10.1007/s10270-021-00967-x,Article
Towards Explainable Artificial Intelligence (XAI) in Supply Chain Management: A Typology and Research Agenda,Advances in Production Management Systems. Artificial Intelligence for Sustainable and Resilient Production Systems,,,,10.1007/978-3-030-85910-7_4,Godfrey MugurusiPross Nagitta Oluka,2021,https://link.springer.com/chapter/10.1007/978-3-030-85910-7_4,Conference paper
Evaluation of Applying Artificial Intelligence-Generated Content (AIGC) in the Design Industry to Support Future Digital Transformation,HCI International 2025 Posters,,,,10.1007/978-3-031-94168-9_20,Sheng Ming WangChin Hua ChiangChing Hsiang Chang,2025,https://link.springer.com/chapter/10.1007/978-3-031-94168-9_20,Conference paper
On Explanations for Hybrid Artificial Intelligence,Artificial Intelligence XL,,,,10.1007/978-3-031-47994-6_1,Lars NolleFrederic StahlTarek El-Mihoub,2023,https://link.springer.com/chapter/10.1007/978-3-031-47994-6_1,Conference paper
Probabilistic Forecasting of the Winning IPL Team Using Supervised Machine Learning,Advanced Network Technologies and Intelligent Computing,,,,10.1007/978-3-031-28183-9_10,S. KrishnanR. Vishnu VasanPranay VarmaT. Mala,2023,https://link.springer.com/chapter/10.1007/978-3-031-28183-9_10,Conference paper
Performance analysis of machine learning algorithms for hybrid power generation prediction,Neural Computing and Applications,,,,10.1007/s00521-024-10805-y,Gencay SarıışıkAhmet Sabri Öğütlü,2024,https://link.springer.com/article/10.1007/s00521-024-10805-y,Article
The application of AI techniques in requirements classification: a systematic mapping,Artificial Intelligence Review,,,,10.1007/s10462-023-10667-1,Kamaljit KaurParminder Kaur,2024,https://link.springer.com/article/10.1007/s10462-023-10667-1,Article
The Programmable World and&#xa0;Its Emerging Privacy Nightmare,Web Engineering,,,,10.1007/978-3-031-62362-2_18,Pyry KotilainenAli MehrajTommi MikkonenNiko Mäkitalo,2024,https://link.springer.com/chapter/10.1007/978-3-031-62362-2_18,Conference paper
Box-Based Monitor Approach for&#xa0;Out-of-Distribution Detection in&#xa0;YOLO: An Exploratory Study,Runtime Verification,,,,10.1007/978-3-031-74234-7_15,Weicheng HeChangshun WuSaddek Bensalem,2025,https://link.springer.com/chapter/10.1007/978-3-031-74234-7_15,Conference paper
Beyond Microscope: Advances in Technology for Detection of Cervical Cancer,Pattern Recognition. ICPR 2024 International Workshops and Challenges,,,,10.1007/978-3-031-87657-8_13,Prasun PayneRohi Velgina RomouldJheelam MondalRajdeep ChatterjeeMahendra Kumar Gourisaria,2025,https://link.springer.com/chapter/10.1007/978-3-031-87657-8_13,Conference paper
The Future of CRM/ERP: Harnessing AI and Blockchain,Proceedings of 5th International Ethical Hacking Conference,,,,10.1007/978-981-97-8457-8_28,Arun GuptaPratiksha AgarwalMohuya Chakraborty,2025,https://link.springer.com/chapter/10.1007/978-981-97-8457-8_28,Conference paper
Hybrid Deep Learning Approach for Efficient Outdoor Parking Monitoring in Smart Cities,Hybrid Artificial Intelligent Systems,,,,10.1007/978-3-030-86271-8_39,Alberto Tellaeche IglesiasIker Pastor-LópezBorja Sanz UrquijoPablo García-Bringas,2021,https://link.springer.com/chapter/10.1007/978-3-030-86271-8_39,Conference paper
Use Case Testing: A Constrained Active Machine Learning Approach,Tests and Proofs,,,,10.1007/978-3-030-79379-1_1,Karl MeinkeHojat Khosrowjerdi,2021,https://link.springer.com/chapter/10.1007/978-3-030-79379-1_1,Conference paper
Research on the Prediction Model of off Campus Training Base in Fuzzy Neural Network Algorithm,"Application of Big Data, Blockchain, and Internet of Things for Education Informatization",,,,10.1007/978-3-031-63136-8_24,Jie ZhangXiaohong ZhangXiaoyan QuanXiaoxiao FuJinlian Chai,2024,https://link.springer.com/chapter/10.1007/978-3-031-63136-8_24,Conference paper
"AI4LA: An Intelligent Chatbot for&#xa0;Supporting Students with&#xa0;Dyslexia, Based on&#xa0;Generative AI",Generative Intelligence and Intelligent Tutoring Systems,,,,10.1007/978-3-031-63028-6_31,Stefano D’UrsoFilippo Sciarrone,2024,https://link.springer.com/chapter/10.1007/978-3-031-63028-6_31,Conference paper
Predictive Model Proposal in Telemetry Using Machine Learning Techniques to Anticipate Water Degradation in Aquaculture,Information and Communication Technologies,,,,10.1007/978-3-031-75431-9_13,Néstor Rafael Salinas-BuestánFrancisco Alexander Zambrano-VarelaÁngel Iván Torres-QuijijeDiego Fernando Intriago-RodríguezDiego Patricio Peña-Banegas,2025,https://link.springer.com/chapter/10.1007/978-3-031-75431-9_13,Conference paper
Optimizing Human-Autonomy Interaction: A Proposed Methodology,Augmented Cognition,,,,10.1007/978-3-031-93724-8_11,Christopher MyersMargaret UgoliniTaylor Curley,2025,https://link.springer.com/chapter/10.1007/978-3-031-93724-8_11,Conference paper
Meaningful Update and Repair of Markov Decision Processes for Self-Adaptive Systems,Journal of Computer Science and Technology,,,,10.1007/s11390-021-1484-8,Wen-Hua YangMin-Xue PanYu ZhouZhi-Qiu Huang,2022,https://link.springer.com/article/10.1007/s11390-021-1484-8,Article
"A Home-Based Diabetes Prediction System on&#xa0;Internet of&#xa0;Things, Federated Learning and&#xa0;Edge Computing",Industrial Networks and Intelligent Systems,,,,10.1007/978-3-031-67357-3_2,Long Huynh-PhiDuy Nguyen-KhanhThuat Nguyen-KhanhChuong Dang-Le-BaoQuan Le-Trung,2024,https://link.springer.com/chapter/10.1007/978-3-031-67357-3_2,Conference paper
Membership Data Privacy Protection and&#xa0;Poisoning Detection Scheme for&#xa0;Federated Learning,Blockchain and Web3.0 Technology Innovation and Application,,,,10.1007/978-981-97-9412-6_44,Yafeng LiZhijun SunLichuan Ma,2025,https://link.springer.com/chapter/10.1007/978-981-97-9412-6_44,Conference paper
Enhancing Power Transformer Reliability with Machine Learning-Based Fault Detection and Data Analysis,Innovation and Emerging Trends in Computing and Information Technologies,,,,10.1007/978-3-031-80839-5_2,Abha SharmaVaasu BishtAarav RajputVansh DugarAnand Lahoti,2025,https://link.springer.com/chapter/10.1007/978-3-031-80839-5_2,Conference paper
Why Did the&#xa0;AI Suggest That? Designing an&#xa0;Explainable Educational Counseling System,Artificial Intelligence in Education,,,,10.1007/978-3-031-98459-4_23,Zhilin FanPenghe ChenYu Lu,2025,https://link.springer.com/chapter/10.1007/978-3-031-98459-4_23,Conference paper
Toward safe AI,AI & SOCIETY,,,,10.1007/s00146-022-01591-z,Andres Morales-ForeroSamuel BassettoEric Coatanea,2022,https://link.springer.com/article/10.1007/s00146-022-01591-z,Article
A parallel and distributed C4.5 algorithm in cloud computing environments,Computing,,,,10.1007/s00607-025-01415-0,Kawuu W. LinYa-Jun ZhengJu-Chin ChenWei-Chiang WangChao-Chun Chen,2025,https://link.springer.com/article/10.1007/s00607-025-01415-0,Article
Teaching LLMs the&#xa0;Nuances of&#xa0;Hospital Funding Instruments,Computer-Human Interaction Research and Applications,,,,10.1007/978-3-031-83845-3_1,Tapio Pitkaranta,2025,https://link.springer.com/chapter/10.1007/978-3-031-83845-3_1,Conference paper
Fusion Framework Approach for Enhanced Elderly Fall Detection,Advanced Computing and Communications: Responsible AI,,,,10.1007/978-3-031-96473-2_26,K. GayathriA. Chitra,2025,https://link.springer.com/chapter/10.1007/978-3-031-96473-2_26,Conference paper
New Filter2D Accelerator on&#xa0;the&#xa0;Versal Platform Powered by&#xa0;the&#xa0;AI Engine,Advanced Parallel Processing Technologies,,,,10.1007/978-981-99-7872-4_24,Wenbo ZhangTianshuo WangYiqi LiuYiming LiZhenshan Bao,2024,https://link.springer.com/chapter/10.1007/978-981-99-7872-4_24,Conference paper
Responsible Human-Centered Artificial Intelligence for&#xa0;the&#xa0;Cognitive Enhancement of&#xa0;Knowledge Workers,HCI International 2022 – Late Breaking Papers: Interacting with eXtended Reality and Artificial Intelligence,,,,10.1007/978-3-031-21707-4_41,Troy R. WeekesThomas C. Eskridge,2022,https://link.springer.com/chapter/10.1007/978-3-031-21707-4_41,Conference paper
Macaroni: Crawling and Enriching Metadata from Public Model Zoos,Web Engineering,,,,10.1007/978-3-031-34444-2_31,Ziyu LiHenk KantRihan HaiAsterios KatsifodimosAlessandro Bozzon,2023,https://link.springer.com/chapter/10.1007/978-3-031-34444-2_31,Conference paper
AI-Driven VANETs for IoT-Enabled Transportation Systems,Artificial Intelligence and Its Applications,,,,10.1007/978-3-031-84394-5_13,Ramveer SinghRaj KumarAnupam SinghRicha VijayRubina Liyakat KhanDanish Ather,2025,https://link.springer.com/chapter/10.1007/978-3-031-84394-5_13,Conference paper
AI-based model driven approach for adaptive wireless sensor networks design,International Journal of Information Technology,,,,10.1007/s41870-023-01208-8,Nissaf FredjYessine Hadj KacemSabrine KhrijiOlfa KanounSlim HamdiMohamed Abid,2023,https://link.springer.com/article/10.1007/s41870-023-01208-8,Article
A Docker-based federated learning framework design and deployment for multi-modal data stream classification,Computing,,,,10.1007/s00607-023-01179-5,Arijit NandiFatos XhafaRohit Kumar,2023,https://link.springer.com/article/10.1007/s00607-023-01179-5,Article
Advance Convolutional Network Architecture for MRI Data Investigation for Alzheimer's Disease Early Diagnosis,SN Computer Science,,,,10.1007/s42979-023-02560-z,Nilanjana PradhanShraddha SagarT. Jagadesh,2024,https://link.springer.com/article/10.1007/s42979-023-02560-z,Article
Design and Implementation of an English Teaching System Based on Virtual Environment Technology,"Application of Big Data, Blockchain, and Internet of Things for Education Informatization",,,,10.1007/978-3-031-63130-6_37,Sun YingJiang YaoHongda Qi,2024,https://link.springer.com/chapter/10.1007/978-3-031-63130-6_37,Conference paper
Accelerating Neural Network Model Deployment with Transfer Learning Techniques Using Cloud-Edge-Smart IoT Architecture,Advances in Computational Intelligence,,,,10.1007/978-3-031-70001-9_4,Samir AjaniSumalatha PottetiNamita Parati,2024,https://link.springer.com/chapter/10.1007/978-3-031-70001-9_4,Conference paper
IID Relaxation by&#xa0;Logical Expressivity: A Research Agenda for&#xa0;Fitting Logics to&#xa0;Neurosymbolic Requirements,Neural-Symbolic Learning and Reasoning,,,,10.1007/978-3-031-71170-1_1,Maarten C. StolAlessandra Mileo,2024,https://link.springer.com/chapter/10.1007/978-3-031-71170-1_1,Conference paper
Machine Learning Operations Applied to&#xa0;Development and&#xa0;Model Provisioning,Applied Informatics,,,,10.1007/978-3-031-75144-8_6,Óscar A. MéndezJorge CamargoHector Florez,2025,https://link.springer.com/chapter/10.1007/978-3-031-75144-8_6,Conference paper
Energy-Efficiency Modeling for&#xa0;AI Applications on&#xa0;Edge Computing,"Internet Computing and IoT and Embedded Systems, Cyber-physical Systems, and Applications",,,,10.1007/978-3-031-85923-6_13,Vamsi Krishna BhagavathulaXian GaoYi ZhouRania HodhodLixin Wang,2025,https://link.springer.com/chapter/10.1007/978-3-031-85923-6_13,Conference paper
Preventing Text Data Poisoning Attacks in Federated Machine Learning by an Encrypted Verification Key,Rough Sets,,,,10.1007/978-3-031-50959-9_42,Mahdee JodayreeWenbo HeRyszard Janicki,2023,https://link.springer.com/chapter/10.1007/978-3-031-50959-9_42,Conference paper
DSTS: A hybrid optimal and deep learning for dynamic scalable task scheduling on container cloud environment,Journal of Cloud Computing,,,,10.1186/s13677-022-00304-7,Saravanan MuniswamyRadhakrishnan Vignesh,2022,https://link.springer.com/article/10.1186/s13677-022-00304-7,Article
Enhancing Solar Cell Classification Using Mamdani Fuzzy Logic Over&#xa0;Electroluminescence Images: A Comparative Analysis with&#xa0;Machine Learning Methods,Smart Cities,,,,10.1007/978-3-031-52517-9_11,Hector Felipe Mateo-RomeroMario Eduardo Carbonó dela RosaLuis Hernández-CallejoMiguel Ángel González-RebolloValentín Cardeñoso-PayoVictor Alonso-GómezSara Gallardo-Saavedra,2024,https://link.springer.com/chapter/10.1007/978-3-031-52517-9_11,Conference paper
ExeKGLib: Knowledge Graphs-Empowered Machine Learning Analytics,The Semantic Web: ESWC 2023 Satellite Events,,,,10.1007/978-3-031-43458-7_23,Antonis KlironomosBaifan ZhouZhipeng TanZhuoxun ZhengGad-Elrab MohamedHeiko PaulheimEvgeny Kharlamov,2023,https://link.springer.com/chapter/10.1007/978-3-031-43458-7_23,Conference paper
Multi-lingual news stack based ensemble classification for deep news feed analysis,Neural Computing and Applications,,,,10.1007/s00521-024-10597-1,Rakesh Kumar SakthivelGayathri NagasubramanianMuthuramalingam SankayyaSeifedine KadryAlvaro Rocha,2025,https://link.springer.com/article/10.1007/s00521-024-10597-1,Article
Expert System for&#xa0;Teaching Classification Systems Workflow,Advances in Computational Intelligence. MICAI 2024 International Workshops,,,,10.1007/978-3-031-83882-8_1,Christian Sánchez-Sánchez,2025,https://link.springer.com/chapter/10.1007/978-3-031-83882-8_1,Conference paper
Finding light in dark archives: using AI to connect context and content in email,AI & SOCIETY,,,,10.1007/s00146-021-01369-9,Stephanie DeckerDavid A. KirschSanthilata Kuppili VenkataAdam Nix,2021,https://link.springer.com/article/10.1007/s00146-021-01369-9,Article
Machine Learning-Driven Emotion Recognition Through Facial Landmark Analysis,SN Computer Science,,,,10.1007/s42979-025-03688-w,Akhilesh KumarAwadhesh KumarSumit Gupta,2025,https://link.springer.com/article/10.1007/s42979-025-03688-w,Article
Risk Prediction of Chronic Kidney Disease Using Machine Learning Algorithms,"Proceedings of the 4th International Conference on Data Science, Machine Learning and Applications",,,,10.1007/978-981-99-2058-7_30,A. S. ChaithraD. K. ChandanaS. M. ChetanaN. Greeshma,2023,https://link.springer.com/chapter/10.1007/978-981-99-2058-7_30,Conference paper
A System to Display the Intention Behind Shogi AI’s Move as a Series of Reading Sequences,Technologies and Applications of Artificial Intelligence,,,,10.1007/978-981-97-1711-8_13,Shun OkuhamaTakeshi Ito,2024,https://link.springer.com/chapter/10.1007/978-981-97-1711-8_13,Conference paper
SAMI: An AI Actor for&#xa0;Fostering Social Interactions in&#xa0;Online Classrooms,Generative Intelligence and Intelligent Tutoring Systems,,,,10.1007/978-3-031-63028-6_12,Sandeep KakarRhea BasappaIda CamachoChristopher GriswoldAlex HoukChristopher LeungMustafa TekmanPatrick WesterveltQiaosi WangAshok K. Goel,2024,https://link.springer.com/chapter/10.1007/978-3-031-63028-6_12,Conference paper
A Blockchain-Enabled Decentralized Federated Learning System with&#xa0;Transparent and&#xa0;Open Incentive and&#xa0;Audit Contracts,Blockchain and Trustworthy Systems,,,,10.1007/978-981-99-8101-4_18,Zeju CaiJianguo ChenZulong DiaoXiang Hua,2024,https://link.springer.com/chapter/10.1007/978-981-99-8101-4_18,Conference paper
An Approach of&#xa0;Fine-Tuning Language Models and&#xa0;Handling Long Sequences for&#xa0;Efficiently API Call Analysis in&#xa0;Uncovering Windows Malware,Information and Communication Technology,,,,10.1007/978-981-96-4285-4_30,Le Tran Gia BaoTran Thanh PhongPham Thai BaoDoan Minh TrungDo Thi Thu HienVan-Hau PhamPhan The Duy,2025,https://link.springer.com/chapter/10.1007/978-981-96-4285-4_30,Conference paper
A Study on&#xa0;Explainable Graph Presentation Learning with&#xa0;Semantic Features Embedding for&#xa0;Windows Malware Detection,Information and Communication Technology,,,,10.1007/978-981-96-4285-4_31,Trung Do QuangBao Pham ThaiTrong-Nghia ToVan-Hau PhamPhan The Duy,2025,https://link.springer.com/chapter/10.1007/978-981-96-4285-4_31,Conference paper
An Automated Hybrid Exam Evaluation Framework for&#xa0;Textual Courses Using AI,Artificial Intelligence in Education Technologies: New Development and Innovative Practices,,,,10.1007/978-981-97-9255-9_9,M. Nedim AlpdemirYusuf AlpdemirSakup Doğan,2025,https://link.springer.com/chapter/10.1007/978-981-97-9255-9_9,Conference paper
Cross-Continental Insights: Comparative Analysis of Using AI for Information System Stakeholder Analysis in Undergraduate Courses in the EU and USA,Computer Science and Education in Computer Science,,,,10.1007/978-3-031-84312-9_23,Vijay KanabarKalinka Kaloyanova,2025,https://link.springer.com/chapter/10.1007/978-3-031-84312-9_23,Conference paper
IML4DQ: Interactive Machine Learning for&#xa0;Data Quality with&#xa0;Applications in&#xa0;Credit Risk,Cooperative Information Systems,,,,10.1007/978-3-031-81375-7_18,Elena TiukhovaAdriano SalcuniCan OguzFabio ForteBart BaesensMonique Snoeck,2025,https://link.springer.com/chapter/10.1007/978-3-031-81375-7_18,Conference paper
Revisiting Neuron Coverage and Its Application to Test Generation,"Computer Safety, Reliability, and Security. SAFECOMP 2020 Workshops",,,,10.1007/978-3-030-55583-2_21,Stephanie AbrechtMaram AkilaSujan Sai GannamaneniKonrad GrohChristian HeinzemannSebastian HoubenMatthias Woehrle,2020,https://link.springer.com/chapter/10.1007/978-3-030-55583-2_21,Conference paper
AI employment decision-making: integrating the equal opportunity merit principle and explainable AI,AI & SOCIETY,,,,10.1007/s00146-022-01532-w,Gary K Y Chan,2022,https://link.springer.com/article/10.1007/s00146-022-01532-w,Article
Using AI to Care: Lessons Learned from Leveraging Generative AI for Personalized Affective-Motivational Feedback,International Journal of Artificial Intelligence in Education,,,,10.1007/s40593-024-00455-5,Gahyun SungLéonore  GuillainBertrand Schneider,2025,https://link.springer.com/article/10.1007/s40593-024-00455-5,Article
On Developing Sustainable Deep Learning Applications Using Pre-calculating Energy Usage,"Smart Cities, Green Technologies, and Intelligent Transport Systems",,,,10.1007/978-3-031-37470-8_2,Supadchaya PuangpontipRattikorn Hewett,2023,https://link.springer.com/chapter/10.1007/978-3-031-37470-8_2,Conference paper
Context-AI Tunes: Context-Aware AI-Generated Music for&#xa0;Stress Reduction,Artificial Intelligence in HCI,,,,10.1007/978-3-031-93418-6_22,Xiaoyan WeiZebang ZhangZijian YueHsiang-Ting Chen,2025,https://link.springer.com/chapter/10.1007/978-3-031-93418-6_22,Conference paper
Toward Human-AI Interaction in Music Composition: Studying Composers’ Practice,Artificial Creativity,,,,10.1007/978-3-031-88334-7_11,Eric Tron GianetLuigi Di CaroAmon Rapp,2025,https://link.springer.com/chapter/10.1007/978-3-031-88334-7_11,Conference paper
Will It Blend? Mixing Numerical and&#xa0;Machine-Learned Physics Quantities for&#xa0;Accurate on-the-Fly Surrogate Modeling,Computational Science – ICCS 2025,,,,10.1007/978-3-031-97632-2_19,Michael TynesKyle ChardIan FosterLogan Ward,2025,https://link.springer.com/chapter/10.1007/978-3-031-97632-2_19,Conference paper
Building a Multi-class Prediction App for Malicious URLs,Advanced Network Technologies and Intelligent Computing,,,,10.1007/978-3-031-28183-9_32,Vijayaraj SundaramShinu AbhiRashmi Agarwal,2023,https://link.springer.com/chapter/10.1007/978-3-031-28183-9_32,Conference paper
Deep Reinforcement Learning-Based Scheduling Algorithm for&#xa0;Service Differentiation in&#xa0;Cloud Business Process Management System,Computer Supported Cooperative Work and Social Computing,,,,10.1007/978-981-99-2385-4_13,Yunzhi WuYang YuMaolin Pan,2023,https://link.springer.com/chapter/10.1007/978-981-99-2385-4_13,Conference paper
Sign Language Translator Using Machine Learning,SN Computer Science,,,,10.1007/s42979-021-00896-y,Swapna JohnnyS. Jaya Nirmala,2021,https://link.springer.com/article/10.1007/s42979-021-00896-y,Article
A survey of multi-agent deep reinforcement learning with communication,Autonomous Agents and Multi-Agent Systems,,,,10.1007/s10458-023-09633-6,Changxi ZhuMehdi DastaniShihan Wang,2024,https://link.springer.com/article/10.1007/s10458-023-09633-6,Article
A comprehensive Benchmark for fake news detection,Journal of Intelligent Information Systems,,,,10.1007/s10844-021-00646-9,Antonio GalliElio MasciariVincenzo MoscatoGiancarlo Sperlí,2022,https://link.springer.com/article/10.1007/s10844-021-00646-9,Article
HEIFU - Hexa Exterior Intelligent Flying Unit,"Computer Safety, Reliability, and Security. SAFECOMP 2021 Workshops",,,,10.1007/978-3-030-83906-2_7,Dário PedroPedro LousãÁlvaro RamosJ. P. Matos-CarvalhoFábio AzevedoLuís Campos,2021,https://link.springer.com/chapter/10.1007/978-3-030-83906-2_7,Conference paper
AndyWar: an intelligent android malware detection using machine learning,Innovations in Systems and Software Engineering,,,,10.1007/s11334-023-00530-5,Sandipan RoySamit BhanjaAbhishek Das,2023,https://link.springer.com/article/10.1007/s11334-023-00530-5,Article
Comic Generation Using AI–A Review,Computational Intelligence in Data Science,,,,10.1007/978-3-031-69986-3_11,Jayaganeshan Thanga KumarHarinath BabuN. Srinivasan,2024,https://link.springer.com/chapter/10.1007/978-3-031-69986-3_11,Conference paper
Ask DoctorBot: Unpacking the Social Design Aspects of Symptom Assessment Chatbots,Disruptive Innovation in a Digitally Connected Healthy World,,,,10.1007/978-3-031-72234-9_5,Yuanyuan LaiEleni LioliouPanos Panagiotopoulos,2024,https://link.springer.com/chapter/10.1007/978-3-031-72234-9_5,Conference paper
PM2.5 Monitoring and&#xa0;Prediction Based on&#xa0;IOT and&#xa0;RNN Neural Network,Artificial Intelligence Security and Privacy,,,,10.1007/978-981-99-9788-6_21,Nengke XieBo Li,2024,https://link.springer.com/chapter/10.1007/978-981-99-9788-6_21,Conference paper
AI-Enhanced HTP Test Analysis and Emotion Recognition for Personalized Psychotherapy Interventions,"Distributed, Ambient and Pervasive Interactions",,,,10.1007/978-3-031-92980-9_19,Hanyu HuangWeike ZengTianle WangYujie LiuChenyu CaoRunnan LiWenjun Hou,2025,https://link.springer.com/chapter/10.1007/978-3-031-92980-9_19,Conference paper
Enhancing Cyber Hacking Breach Classification Through Integrated Preprocessing and Feature Extraction Techniques,Artificial Intelligence Based Smart and Secured Applications,,,,10.1007/978-3-031-86305-9_6,J. Christina Deva KirubaiS. Silvia Priscila,2025,https://link.springer.com/chapter/10.1007/978-3-031-86305-9_6,Conference paper
