Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Enhancing Visual Question Answering with&#xa0;Beam Search in&#xa0;Transformer Models,Computational Intelligence in Communications and Business Analytics,,,,10.1007/978-3-031-81342-9_21,Pratiksh KumarRishik GuptaVanshika MishraPrakhar ShuklaBagesh KumarPratham BhatiaAbhinav Upadhyay,2025,https://link.springer.com/chapter/10.1007/978-3-031-81342-9_21,Conference paper
Bot Wars Evolved: Orchestrating Competing LLMs in&#xa0;a&#xa0;Counterstrike Against Phone Scams,Data Science: Foundations and Applications,,,,10.1007/978-981-96-8298-0_27,Nardine BastaConor AtkinsDali Kaafar,2025,https://link.springer.com/chapter/10.1007/978-981-96-8298-0_27,Conference paper
"One Arrow, Many Targets: Probing LLMs for&#xa0;Multi-Attribute Controllable Text Summarization",Advances in Knowledge Discovery and Data Mining,,,,10.1007/978-981-96-8186-0_23,Tathagato RoyRahul Mishra,2025,https://link.springer.com/chapter/10.1007/978-981-96-8186-0_23,Conference paper
Automated Machine Learning in a Multi-agent Environment,Information Systems,,,,10.1007/978-3-031-81322-1_4,Nikolaos BakasSpyros LavdasKonstantinos VavousisChristos ChristodoulouAndreas Langousis,2025,https://link.springer.com/chapter/10.1007/978-3-031-81322-1_4,Conference paper
Trustworthiness in&#xa0;Vision-Language Models,Computational Data and Social Networks,,,,10.1007/978-981-96-6389-7_7,Kiana VuPhung Lai,2025,https://link.springer.com/chapter/10.1007/978-981-96-6389-7_7,Conference paper
Generative AI Techniques for&#xa0;the&#xa0;Simulation of&#xa0;Groundwater Well Data at&#xa0;Hanford Site,Data Science,,,,10.1007/978-3-031-85856-7_18,Fabiola Rivera-NoriegaAlejandro De La NovalHimanshu UpadhyayLeonel LagosJayesh Soni,2025,https://link.springer.com/chapter/10.1007/978-3-031-85856-7_18,Conference paper
Automatic Detection of&#xa0;AI-Generated Text from&#xa0;LLMs Using Feature-Driven Transformer Networks,Artificial Intelligence in HCI,,,,10.1007/978-3-031-93418-6_15,Annepaka YadagiriReddi Mohana KrishnaPartha PakrayMatus PlevaDaniel HladekKristian Sopkovic,2025,https://link.springer.com/chapter/10.1007/978-3-031-93418-6_15,Conference paper
Improving Open-Response Assessment with&#xa0;LearnLM,Artificial Intelligence in Education,,,,10.1007/978-3-031-98462-4_28,Danielle R. ThomasConrad BorchersShambhavi BhushanSanjit KakarlaAlex HoukRalph AbboudShivang GuptaErin GatzKenneth R. Koedinger,2025,https://link.springer.com/chapter/10.1007/978-3-031-98462-4_28,Conference paper
Manually and GPT-4 Created Feedback Questionnaires in Unmoderated Studies: A Comparative Case Study,HCI International 2025 Posters,,,,10.1007/978-3-031-94168-9_13,Vivian NagelAlexandra MatzLaura ZimmermannStefan Heng,2025,https://link.springer.com/chapter/10.1007/978-3-031-94168-9_13,Conference paper
AQLoRA: An Adaptive Quantization-Based Efficient Fine-Tuning Method for&#xa0;LLMs,Natural Language Processing and Chinese Computing,,,,10.1007/978-981-97-9434-8_21,Xingchen HuangYujia HuoDerek F. WongYao WangLiqiong CaiYonghong Jiang,2025,https://link.springer.com/chapter/10.1007/978-981-97-9434-8_21,Conference paper
Refined Direct Preference Optimization with&#xa0;Synthetic Data for&#xa0;Behavioral Alignment of&#xa0;LLMs,"Machine Learning, Optimization, and Data Science",,,,10.1007/978-3-031-82481-4_7,Víctor Gallego,2025,https://link.springer.com/chapter/10.1007/978-3-031-82481-4_7,Conference paper
Evaluating the&#xa0;Impact of&#xa0;LLM-Manipulated Content on&#xa0;Fake News Detection,Trends and Applications in Knowledge Discovery and Data Mining,,,,10.1007/978-981-96-8197-6_28,Donghao HuangDarius NgZhaoxia WangHaibo PenErik Cambria,2025,https://link.springer.com/chapter/10.1007/978-981-96-8197-6_28,Conference paper
Application of Generative AI for Aviation Safety Report Analysis from the Resilience Engineering Perspective,Engineering Psychology and Cognitive Ergonomics,,,,10.1007/978-3-031-93721-7_8,Mako OnoMiwa Nakanishi,2025,https://link.springer.com/chapter/10.1007/978-3-031-93721-7_8,Conference paper
Understanding the&#xa0;Limitations of&#xa0;Deep Transformer Models for&#xa0;Sea Ice Forecasting,Computational Science – ICCS 2025,,,,10.1007/978-3-031-97632-2_8,Julia BorisovaAndrey KuznetsovGleb SolovevNikolay O. Nikitin,2025,https://link.springer.com/chapter/10.1007/978-3-031-97632-2_8,Conference paper
What Comes After Transformers? A Selective Survey Connecting Ideas in&#xa0;Deep LearningGPT,Agents and Artificial Intelligence,,,,10.1007/978-3-031-87330-0_4,Johannes Schneider,2025,https://link.springer.com/chapter/10.1007/978-3-031-87330-0_4,Conference paper
MisstepMath: A Diverse Student Mistake Dataset for&#xa0;AI in&#xa0;Mathematics Teacher Training,Artificial Intelligence in Education,,,,10.1007/978-3-031-98414-3_27,Shahina Mohd Azam AnsariJames BywaterSarah LillyDonald BrownJennifer Chiu,2025,https://link.springer.com/chapter/10.1007/978-3-031-98414-3_27,Conference paper
Chatbot Decision Support with&#xa0;Intent-Rich Structures in&#xa0;the&#xa0;Hospitality Industry,Progress in Artificial Intelligence,,,,10.1007/978-3-031-73503-5_27,Eduardo MachadoRui Henriques,2025,https://link.springer.com/chapter/10.1007/978-3-031-73503-5_27,Conference paper
VRSIL: A Framework for Video Recommendation Integrating Semantic Intelligence with a Large Language Model,Advanced Computing and Communications: Responsible AI,,,,10.1007/978-3-031-96473-2_2,Anubrat BoraGerard Deepak,2025,https://link.springer.com/chapter/10.1007/978-3-031-96473-2_2,Conference paper
Enhancing Arrhythmia Detection Using an&#xa0;Ensemble of&#xa0;Transformer Models for&#xa0;Heartbeat Classification,"Machine Learning, Optimization, and Data Science",,,,10.1007/978-3-031-82484-5_23,Jaunė MalūkaitėPovilas TreigysJolita Bernatavičienė,2025,https://link.springer.com/chapter/10.1007/978-3-031-82484-5_23,Conference paper
Grading University Students with&#xa0;LLMs: Performance and&#xa0;Acceptance of&#xa0;a&#xa0;Canvas-Based Automation,"Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium, Blue Sky, and WideAIED",,,,10.1007/978-3-031-99264-3_5,Luke KorthalsHannes RosenbuschRaoul GrasmanIngmar Visser,2025,https://link.springer.com/chapter/10.1007/978-3-031-99264-3_5,Conference paper
Local-Global Cascaded Ensemble Learning on&#xa0;Hybrid Experts for&#xa0;Knowledge Concept Tagging,Artificial Intelligence in Education,,,,10.1007/978-3-031-98459-4_29,Zhiwei YangJiahua YangLongtao WangRongxin HuoHuiru LinYuxuan ZhouWeiqi Luo,2025,https://link.springer.com/chapter/10.1007/978-3-031-98459-4_29,Conference paper
Empowering AI as&#xa0;Autonomous Researchers: Evaluating LLMs in&#xa0;Generating Novel Research Ideas Through Automated Metrics,"AI for Research and Scalable, Efficient Systems",,,,10.1007/978-981-96-8912-5_5,Debajyoti DasguptaArijit MondalPartha P. Chakrabarti,2025,https://link.springer.com/chapter/10.1007/978-981-96-8912-5_5,Conference paper
Using Generative AI to Improve Library Book Classification Accuracy: The Role of Increased Training Data,Sustainability and Empowerment in the Context of Digital Libraries,,,,10.1007/978-981-96-0868-3_20,Takashi HaradaSho SatoMinako Nishiura,2025,https://link.springer.com/chapter/10.1007/978-981-96-0868-3_20,Conference paper
Training LLM-Based Tutors to&#xa0;Improve Student Learning Outcomes in&#xa0;Dialogues,Artificial Intelligence in Education,,,,10.1007/978-3-031-98414-3_18,Alexander ScarlatosNaiming LiuJaewook LeeRichard BaraniukAndrew Lan,2025,https://link.springer.com/chapter/10.1007/978-3-031-98414-3_18,Conference paper
From Human Annotators to&#xa0;AI: The Transition and&#xa0;the&#xa0;Role of&#xa0;Synthetic Data in&#xa0;AI Development,Artificial Intelligence in HCI,,,,10.1007/978-3-031-93429-2_25,Thitirat Siriborvornratanakul,2025,https://link.springer.com/chapter/10.1007/978-3-031-93429-2_25,Conference paper
On the&#xa0;Responsible Use of&#xa0;Automation in&#xa0;Systematic Reviews,Recent Challenges in Intelligent Information and Database Systems,,,,10.1007/978-981-96-5881-7_24,Dariusz KrólMarcin Kutrzyński,2025,https://link.springer.com/chapter/10.1007/978-981-96-5881-7_24,Conference paper
Machine Mentoring by&#xa0;Machine Learning: Setting a&#xa0;Research Agenda on&#xa0;How Human-AI Collaboration Can Trigger Knowledge and&#xa0;Bias Transmission,Human-Computer Interaction,,,,10.1007/978-3-031-93838-2_5,Lucia VicenteFederico Cabitza,2025,https://link.springer.com/chapter/10.1007/978-3-031-93838-2_5,Conference paper
Visual Question Answering to&#xa0;Generate Case-Based Explanations for&#xa0;Image Classification,Case-Based Reasoning Research and Development,,,,10.1007/978-3-031-96559-3_3,Ángel Bastardo-RojasMarta Caro-Martínez,2025,https://link.springer.com/chapter/10.1007/978-3-031-96559-3_3,Conference paper
Proposal of Teaching Materials Using Video Generative AI to Lower the Threshold of Practice for Beginners,Human Interface and the Management of Information,,,,10.1007/978-3-031-93822-1_18,Haruhito KobayashiRyota TanakaNaka GotodaRyo Kanda,2025,https://link.springer.com/chapter/10.1007/978-3-031-93822-1_18,Conference paper
TabuLa: Harnessing Language Models for&#xa0;Tabular Data Synthesis,Advances in Knowledge Discovery and Data Mining,,,,10.1007/978-981-96-8186-0_20,Zilong ZhaoRobert BirkeLydia Y. Chen,2025,https://link.springer.com/chapter/10.1007/978-981-96-8186-0_20,Conference paper
Automated Text Classification in&#xa0;Maturity Models Using Transformer Architectures: An Encoder-Based Approach,Innovations for Community Services,,,,10.1007/978-3-031-94263-1_4,Patrick SeidelWesley Preßler,2025,https://link.springer.com/chapter/10.1007/978-3-031-94263-1_4,Conference paper
ScoreCLIQ: A Dynamic LLM-Based Framework for&#xa0;Item Difficulty Estimation,"Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium, Blue Sky, and WideAIED",,,,10.1007/978-3-031-99264-3_21,Soujatya SarkarManikandan RavikiranRohit Saluja,2025,https://link.springer.com/chapter/10.1007/978-3-031-99264-3_21,Conference paper
Language Models in Financial Fraud Detection: A Comparative Study,Artificial Intelligence: Theory and Applications,,,,10.1007/978-981-96-1687-9_4,N. NehaVishalakshi Prabhu,2025,https://link.springer.com/chapter/10.1007/978-981-96-1687-9_4,Conference paper
AI Web Agents Can Effectively Guide Lesson Design and&#xa0;Predict Student Outcomes,Artificial Intelligence in Education,,,,10.1007/978-3-031-98417-4_21,Sierra WangJohn MitchellChris Piech,2025,https://link.springer.com/chapter/10.1007/978-3-031-98417-4_21,Conference paper
Feature Extraction for&#xa0;Claim Check-Worthiness Prediction Tasks Using LLM,Information Integration and Web Intelligence,,,,10.1007/978-3-031-78090-5_5,Yuka TeramotoTakahiro KomamizuMitsunori MatsushitaKenji Hatano,2025,https://link.springer.com/chapter/10.1007/978-3-031-78090-5_5,Conference paper
FinTab-LLaVA: Finance Domain-Specific Table Understanding Multimodal LLM Using FinTMD,Advances in Knowledge Discovery and Data Mining,,,,10.1007/978-981-96-8186-0_19,Hyejin ParkJiyoon LeeHayoung Oh,2025,https://link.springer.com/chapter/10.1007/978-981-96-8186-0_19,Conference paper
Learning to Expand: Dynamic Adaptive Monte-Carlo Tree Search for Code Generation,Advanced Intelligent Computing Technology and Applications,,,,10.1007/978-981-96-9994-0_20,Feng Ji,2025,https://link.springer.com/chapter/10.1007/978-981-96-9994-0_20,Conference paper
Evaluating the&#xa0;Impact of&#xa0;Advanced LLM Techniques on&#xa0;AI Lecture Tutors for&#xa0;a&#xa0;Robotics Course,AI in Education and Educational Research,,,,10.1007/978-3-031-93409-4_14,Sebastian KahlFelix LöfflerMartin MaciolFabian RidderMarius SchmitzJennifer SpanagelJens WienkampChristopher BurgahnMalte Schilling,2025,https://link.springer.com/chapter/10.1007/978-3-031-93409-4_14,Conference paper
Advancing Rubric-Based Automated Essay Scoring with&#xa0;Multi-view BERT: A Case Study in&#xa0;New Zealand,Data Science: Foundations and Applications,,,,10.1007/978-981-96-8298-0_14,Jie DongXiaoying GaoYi Mei,2025,https://link.springer.com/chapter/10.1007/978-981-96-8298-0_14,Conference paper
CASSA: Context-Aware Self-attention with&#xa0;Global Context Suppression and&#xa0;Relevance Modulation for&#xa0;MCQ Difficulty Estimation,"Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium, Blue Sky, and WideAIED",,,,10.1007/978-3-031-99267-4_16,Manikandan RavikiranTarun SharmaArnav BhavsarRohit Saluja,2025,https://link.springer.com/chapter/10.1007/978-3-031-99267-4_16,Conference paper
Streamlining Attention for&#xa0;Text Classification: Sequence Length Reduction with&#xa0;Pooling Attention,Artificial Intelligence XLI,,,,10.1007/978-3-031-77915-2_5,Daniel BiermannFabrizio PalumboMorten GoodwinOle-Christoffer Granmo,2025,https://link.springer.com/chapter/10.1007/978-3-031-77915-2_5,Conference paper
Lift and Shift of Model Code Using Machine Learning Microservices with Generative AI Mapping Layer in Enterprise SaaS Applications,Machine Learning and Soft Computing,,,,10.1007/978-981-96-6400-9_13,Venkata Duvvuri,2025,https://link.springer.com/chapter/10.1007/978-981-96-6400-9_13,Conference paper
Manu-Eval: A Chinese Language Understanding Benchmark for&#xa0;Manufacturing Industry,China Conference on Knowledge Graph and Semantic Computing and International Joint Conference on Knowledge Graphs,,,,10.1007/978-981-96-1809-5_23,Xiaoyi LiuShuangtao YangXiaozheng DongHonghui RongBo Fu,2025,https://link.springer.com/chapter/10.1007/978-981-96-1809-5_23,Conference paper
Automatic Detection of&#xa0;Errors in&#xa0;LLM Large Benchmarks Using Frontier Model Consensus,Artificial Intelligence and Applications,,,,10.1007/978-3-031-86623-4_16,Cecilia Delgado-SolorzanoManuel DelaflorCarlos Toxtli,2025,https://link.springer.com/chapter/10.1007/978-3-031-86623-4_16,Conference paper
Unleashing the Class-Incremental Learning Potential of Foundation Models by Virtual Feature Generation and Replay,Pattern Recognition and Computer Vision,,,,10.1007/978-981-97-8620-6_31,Tianci XunZhong ZhengYulin HeWei ChenWeiwei Zheng,2025,https://link.springer.com/chapter/10.1007/978-981-97-8620-6_31,Conference paper
Human and Artificial Agent Interaction to Provide Generative Feedback at University,Higher Education Learning Methodologies and Technologies Online,,,,10.1007/978-3-031-94002-6_13,Lorella GiannandreaFrancesca GrataniChiara LaiciLorenza Maria CapollaPier Giuseppe RossiDavid ScaradozziLaura Screpanti,2025,https://link.springer.com/chapter/10.1007/978-3-031-94002-6_13,Conference paper
AIBAT: AI Behavior Analysis Tool for&#xa0;Teacher-Driven Contextual Evaluation of&#xa0;Language Models in&#xa0;Education,Artificial Intelligence in Education,,,,10.1007/978-3-031-98414-3_5,Shamya KarumbaiahYaxuan YinAayush Bharadwaj,2025,https://link.springer.com/chapter/10.1007/978-3-031-98414-3_5,Conference paper
SEGym: Optimizing Large Language Model Assisted Software Engineering Agents with&#xa0;Reinforcement Learning,Bridging the Gap Between AI and Reality,,,,10.1007/978-3-031-75434-0_8,Gerhard StenzelKyrill SchmidMichael KöllePhilipp AltmannMarian Lingsch-RosenfeldMaximilian ZornTim BücherThomas GaborMartin WirsingLenz Belzner,2025,https://link.springer.com/chapter/10.1007/978-3-031-75434-0_8,Conference paper
Histopathology Image Embedding Based on&#xa0;Foundation Models Features Aggregation for&#xa0;DLBCL Patient Treatment Response Prediction,Medical Optical Imaging and Virtual Microscopy Image Analysis,,,,10.1007/978-3-031-77786-8_15,Bilel GuetarniFeryal WindalHalim BenhabilesMahfoud ChaibiRomain DuboisEmmanuelle LeteurtreDominique Collard,2025,https://link.springer.com/chapter/10.1007/978-3-031-77786-8_15,Conference paper
A Method for the Classification Public Health Questions Based on Model Ensemble and Voting Mechanism,Health Information Processing,,,,10.1007/978-981-96-3755-3_7,Juan WangLi HouYueping SunJiaming LiLi YangYunhan Li,2025,https://link.springer.com/chapter/10.1007/978-981-96-3755-3_7,Conference paper
"Benchmarking Political Bias Classification with In-Context Learning: Insights from GPT-3.5, GPT-4o, LLaMA-3, and Gemma-2",Artificial Intelligence Research,,,,10.1007/978-3-031-78255-8_10,Eduan KotzéBurgert A. Senekal,2025,https://link.springer.com/chapter/10.1007/978-3-031-78255-8_10,Conference paper
Detection of&#xa0;Large Language Model Contamination with&#xa0;Tabular Data,Advances in Intelligent Data Analysis XXIII,,,,10.1007/978-3-031-91398-3_18,Benoît RonvalPierre DupontSiegfried Nijssen,2025,https://link.springer.com/chapter/10.1007/978-3-031-91398-3_18,Conference paper
Unraveling the Enigma of Classification of Synthetic and Genuine Information Using Machine Learning and Explainable AI,Advanced Computing,,,,10.1007/978-3-031-84602-1_16,Vishnu S. Pendyala,2025,https://link.springer.com/chapter/10.1007/978-3-031-84602-1_16,Conference paper
Efficient Allocation of&#xa0;Image Recognition and&#xa0;LLM Tasks on&#xa0;Multi-GPU System,Parallel Processing and Applied Mathematics,,,,10.1007/978-3-031-85703-4_5,Marcin LawendaKrzesimir SamborskiKyrylo KhloponinŁukasz Szustak,2025,https://link.springer.com/chapter/10.1007/978-3-031-85703-4_5,Conference paper
RDLoRA:Rank-Decomposed Low-Rank Adaptation for Multi-task Medical Applications,Advanced Intelligent Computing Technology and Applications,,,,10.1007/978-981-96-9994-0_29,Qile HeSiting Le,2025,https://link.springer.com/chapter/10.1007/978-981-96-9994-0_29,Conference paper
Generate-then-Revise: An Effective Synthetic Training Data Generation Framework for&#xa0;Event Detection,Chinese Computational Linguistics,,,,10.1007/978-981-97-8367-0_4,Huidong DuHao SunPengyuan LiuDong Yu,2025,https://link.springer.com/chapter/10.1007/978-981-97-8367-0_4,Conference paper
A Study of&#xa0;LLM Generated Pseudo-Data for&#xa0;Improving Small-Scale Models in&#xa0;Human Values Estimation,Technologies and Applications of Artificial Intelligence,,,,10.1007/978-981-96-4596-1_12,Yihong HanRintaro TomitakaYoko NishiharaMegumi YasuoJunjie Shan,2025,https://link.springer.com/chapter/10.1007/978-981-96-4596-1_12,Conference paper
Initial-LLM: A Large Language Model-Guided Metaheuristic Framework for Enhanced Feature Selection in Clinical Decision Support Systems,Health Information Science,,,,10.1007/978-981-96-5597-7_3,Zihang WangYe LiangWenwei SunChao XuYining ZhouYong Zhang,2025,https://link.springer.com/chapter/10.1007/978-981-96-5597-7_3,Conference paper
Enhancing Productivity with&#xa0;AI During the&#xa0;Development of&#xa0;an&#xa0;ISMS: Case Kempower,Product-Focused Software Process Improvement,,,,10.1007/978-3-031-78386-9_5,Atro NiemeläinenMuhammad WaseemTommi Mikkonen,2025,https://link.springer.com/chapter/10.1007/978-3-031-78386-9_5,Conference paper
Large Language Model and&#xa0;Variational Autoencoder Based Deep Neural Framework for&#xa0;Cyber Attack Detection,Advances in Knowledge Discovery and Data Mining,,,,10.1007/978-981-96-8183-9_8,Zhi LiuJyotheesh GaddamShuo HuangIshara BandaraMing LiuSutharshan RajasegararMuneeb Ul HassanLuxing YangGang LiMaia Angelova,2025,https://link.springer.com/chapter/10.1007/978-981-96-8183-9_8,Conference paper
Outperforming Larger Models on&#xa0;Text Classification Through Continued Pre-training,Natural Language Processing and Chinese Computing,,,,10.1007/978-981-97-9431-7_24,Yu ZhengMing LiuZou AoWenning HaoHui ZhangYi Sun,2025,https://link.springer.com/chapter/10.1007/978-981-97-9431-7_24,Conference paper
Leveraging Generative Pre-trained Models and Discriminative Pre-trained Language Models for Sentiment Analysis,Computational Intelligence in Communications and Business Analytics,,,,10.1007/978-3-031-81339-9_23,Dhruba Jyoti BhowmikSatyajeet AzadPurnima KohliHimanshi SainiRaj KumarSumant AzadAmit Singh Bisht,2025,https://link.springer.com/chapter/10.1007/978-3-031-81339-9_23,Conference paper
Towards Secure AI in&#xa0;Education: A Case Study on&#xa0;Automatic Short Answer Grading,"Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium, Blue Sky, and WideAIED",,,,10.1007/978-3-031-99261-2_39,Xueyi LiZitao Liu,2025,https://link.springer.com/chapter/10.1007/978-3-031-99261-2_39,Conference paper
Automated Bias Assessment in&#xa0;AI-Generated Educational Content Using CEAT Framework,"Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium, Blue Sky, and WideAIED",,,,10.1007/978-3-031-99264-3_44,Jingyang PengWenyuan ShenJiarui RaoJionghao Lin,2025,https://link.springer.com/chapter/10.1007/978-3-031-99264-3_44,Conference paper
Detecting Hallucinations in&#xa0;Large Language Model Generation: A Token Probability Approach,Artificial Intelligence and Applications,,,,10.1007/978-3-031-86623-4_13,Ernesto QuevedoJorge Yero SalazarRachel KoernerPablo RivasTomas Cerny,2025,https://link.springer.com/chapter/10.1007/978-3-031-86623-4_13,Conference paper
Plug-and-Play Performance Estimation for&#xa0;LLM Services without Relying on&#xa0;Labeled Data,Service-Oriented Computing,,,,10.1007/978-981-96-0805-8_15,Can WangDianbo SuiHongliang SunHao DingBolin ZhangZhiying Tu,2025,https://link.springer.com/chapter/10.1007/978-981-96-0805-8_15,Conference paper
Fake-GPT: Detecting Fake Image via Large Language Model,Pattern Recognition and Computer Vision,,,,10.1007/978-981-97-8685-5_9,Yuming FanDongming YangJiguang ZhangBang YangYuexian Zou,2025,https://link.springer.com/chapter/10.1007/978-981-97-8685-5_9,Conference paper
Cascade Large Language Model via In-Context Learning for Depression Detection on Chinese Social Media,Pattern Recognition and Computer Vision,,,,10.1007/978-981-97-8487-5_25,Tong ZhengYanrong GuoRichang Hong,2025,https://link.springer.com/chapter/10.1007/978-981-97-8487-5_25,Conference paper
A Review of&#xa0;Machine Learning Algorithms for&#xa0;the&#xa0;Amazon-M2 Dataset,Human-Computer Interaction,,,,10.1007/978-3-031-93965-5_14,Chih Hsuan Hsieh,2025,https://link.springer.com/chapter/10.1007/978-3-031-93965-5_14,Conference paper
Bread: A Hybrid Approach for&#xa0;Instruction Data Mining Through Balanced Retrieval and&#xa0;Dynamic Data Sampling,Natural Language Processing and Chinese Computing,,,,10.1007/978-981-97-9434-8_18,Xinlin ZhuangXin MaoYuan-Hao JiangHongyi WuShangqing ZhaoLi CaiShu LiuYang ChenYuxiang SongChenghao JiaYuhao ZhouMan Lan,2025,https://link.springer.com/chapter/10.1007/978-981-97-9434-8_18,Conference paper
Financial News Classification Using Language Learning Models and&#xa0;Reinforcement Learning,Information Integration and Web Intelligence,,,,10.1007/978-3-031-78090-5_3,William Jones BeckhauserRenato Fileto,2025,https://link.springer.com/chapter/10.1007/978-3-031-78090-5_3,Conference paper
MILE: A Mutation Testing Framework of&#xa0;In-Context Learning Systems,"Dependable Software Engineering. Theories, Tools, and Applications",,,,10.1007/978-981-96-0602-3_18,Zeming WeiYihao ZhangMeng Sun,2025,https://link.springer.com/chapter/10.1007/978-981-96-0602-3_18,Conference paper
"Enhancing Knowledge Graph Construction: Evaluating with&#xa0;Emphasis on&#xa0;Hallucination, Omission, and&#xa0;Graph Similarity Metrics",Knowledge Graphs and Semantic Web,,,,10.1007/978-3-031-81221-7_3,Hussam GhanemChristophe Cruz,2025,https://link.springer.com/chapter/10.1007/978-3-031-81221-7_3,Conference paper
HTCSI: A&#xa0;Hierarchical Text Classification Method Based on&#xa0;Selection-Inference,Natural Language Processing and Chinese Computing,,,,10.1007/978-981-97-9434-8_24,Yiming XuJianzhou FengChenghan GuHaonan QinKehan Xu,2025,https://link.springer.com/chapter/10.1007/978-981-97-9434-8_24,Conference paper
Exploring the Risks of General-Purpose AI: The Role of the Brain’s Reward Mechanism and Nearsighted Goals in Processes of Decision-Makings,Machine Learning and Principles and Practice of Knowledge Discovery in Databases,,,,10.1007/978-3-031-74627-7_19,Deivide Garcia da Silva Oliveira,2025,https://link.springer.com/chapter/10.1007/978-3-031-74627-7_19,Conference paper
A Robust Adversarial Attack Framework for Enhanced Software Vulnerability Detection Systems,The 22nd International Conference on Information Technology-New Generations (ITNG 2025),,,,10.1007/978-3-031-89063-5_35,Biswash Nursingh KunwarPrasanthi Sreekumari,2025,https://link.springer.com/chapter/10.1007/978-3-031-89063-5_35,Conference paper
Enhancing AI Safety Through the&#xa0;Fusion of&#xa0;Low Rank Adapters,Trends and Applications in Knowledge Discovery and Data Mining,,,,10.1007/978-981-96-8197-6_26,Satya Swaroop GudipudiSreeram VipparlaHarpreet SinghShashwat GoelPonnurangam Kumaraguru,2025,https://link.springer.com/chapter/10.1007/978-981-96-8197-6_26,Conference paper
NeOn-GPT: A Large Language Model-Powered Pipeline for&#xa0;Ontology Learning,The Semantic Web: ESWC 2024 Satellite Events,,,,10.1007/978-3-031-78952-6_4,Nadeen FathallahArunav DasStefano De GiorgisAndrea PoltronieriPeter HaaseLiubov Kovriguina,2025,https://link.springer.com/chapter/10.1007/978-3-031-78952-6_4,Conference paper
RAG Combined with&#xa0;Instruction Tuning for&#xa0;Traditional Chinese Medicine Syndrome Differentiation Thinking,Health Information Processing,,,,10.1007/978-981-96-3752-2_6,Chunliang ChenMing GuanWenjing YueXinyu WangYuanbin WuXiaoling Wang,2025,https://link.springer.com/chapter/10.1007/978-981-96-3752-2_6,Conference paper
ClickSight: Interpreting Student Clickstreams to&#xa0;Reveal Insights on&#xa0;Learning Strategies via&#xa0;LLMs,"Artificial Intelligence in Education. Posters and Late Breaking Results, Workshops and Tutorials, Industry and Innovation Tracks, Practitioners, Doctoral Consortium, Blue Sky, and WideAIED",,,,10.1007/978-3-031-99267-4_12,Bahar RadmehrEkaterina ShvedFatma Betül GüreşAdish SinglaTanja Käser,2025,https://link.springer.com/chapter/10.1007/978-3-031-99267-4_12,Conference paper
Overview of the Evaluation Task for Syndrome Differentiation Thought in Traditional Chinese Medicine in CHIP 2024,Health Information Processing. Evaluation Track Papers,,,,10.1007/978-981-96-4298-4_1,Meng HaoKeyu YaoYuyan HuangLele YangSuyuan PengZhe WangYan Zhu,2025,https://link.springer.com/chapter/10.1007/978-981-96-4298-4_1,Conference paper
Regularized Continual Learning for&#xa0;Large-Scale Language Models via&#xa0;Probing,Natural Language Processing and Chinese Computing,,,,10.1007/978-981-97-9437-9_3,Xingshen SongTianxiang RenJinsheng Deng,2025,https://link.springer.com/chapter/10.1007/978-981-97-9437-9_3,Conference paper
SPA: Towards A Computational Friendly Cloud-Base and&#xa0;On-Devices Collaboration Seq2seq Personalized Generation with&#xa0;Causal Inference,PRICAI 2024: Trends in Artificial Intelligence,,,,10.1007/978-981-96-0119-6_25,Yanming LiuXinyue PengShi BoJiannan CaoLe DaiXingzu LiuRuilin NongWeihao LiuSonghang Deng,2025,https://link.springer.com/chapter/10.1007/978-981-96-0119-6_25,Conference paper
Vision Language Models as&#xa0;Values Detectors,Value Engineering in Artificial Intelligence,,,,10.1007/978-3-031-85463-7_5,Giulio Antonio AbboTony Belpaeme,2025,https://link.springer.com/chapter/10.1007/978-3-031-85463-7_5,Conference paper
From Course to Skill: Evaluating Large Language Model Performance in Curricular Analytics,Artificial Intelligence in Education,,,,10.1007/978-3-031-98465-5_26,Zhen XuXinjin LiYingqi HuanVeronica MinayaRenzhe Yu,2025,https://link.springer.com/chapter/10.1007/978-3-031-98465-5_26,Conference paper
Large Language Model for&#xa0;Multiobjective Evolutionary Optimization,Evolutionary Multi-Criterion Optimization,,,,10.1007/978-981-96-3538-2_13,Fei LiuXi LinShunyu  YaoZhenkun WangXialiang TongMingxuan YuanQingfu Zhang,2025,https://link.springer.com/chapter/10.1007/978-981-96-3538-2_13,Conference paper
Chinese Grammatical Error Correction via&#xa0;Large Language Model Guided Optimization Training,Chinese Computational Linguistics,,,,10.1007/978-981-97-8367-0_31,Xiao LiuYing LiZhengtao Yu,2025,https://link.springer.com/chapter/10.1007/978-981-97-8367-0_31,Conference paper
